Genre,log_sales,Year,Platform
Simulation,0.0,1995.0,PS
Action,0.009950330853168083,2007.0,Wii
Role-Playing,0.37156355643248307,2009.0,PS3
Action,0.0,2014.0,XOne
Action,0.3220834991691133,2009.0,PSP
Role-Playing,0.08617769624105233,2013.0,PSV
Action,0.0,2014.0,3DS
Action,0.019802627296179712,2003.0,GC
Role-Playing,0.1484200051182733,2002.0,GC
Action,0.0,2002.0,PS2
Action,0.0,2014.0,PC
Action,0.0,2010.0,PS3
Action,0.0,1998.0,PS
Action,0.0,2009.0,DS
Role-Playing,0.37156355643248307,2013.0,PSV
Action,0.2776317365982795,2009.0,Wii
Action,0.09531017980432487,2015.0,PS4
Action,0.0,2003.0,PS2
Action,0.0,1998.0,N64
Role-Playing,0.06765864847381481,2008.0,PS3
Simulation,0.0,2009.0,Wii
Simulation,0.0,2007.0,Wii
Action,0.0,2007.0,DS
Role-Playing,0.0,2006.0,PS2
Role-Playing,0.3506568716131694,1995.0,PS
Action,0.0,2008.0,X360
Action,0.3506568716131694,1995.0,PS
Role-Playing,0.3506568716131694,1999.0,PS
Action,0.3074846997479606,2004.0,PS2
Action,0.27002713721306015,2005.0,DS
Role-Playing,0.17395330712343804,1996.0,PS
Action,0.0,2004.0,PS2
Simulation,0.0,2009.0,DS
Action,0.0,2004.0,PS2
Action,0.0,2015.0,X360
Action,0.0,2015.0,WiiU
Action,0.0,2004.0,PS2
Role-Playing,0.0,2005.0,XB
Action,0.0,2012.0,X360
Action,0.0295588022415444,2013.0,PS3
Simulation,0.019802627296179712,2004.0,DS
Action,0.0,2003.0,PS2
Action,0.0,2006.0,XB
Action,0.009950330853168083,2013.0,X360
Action,0.0,2009.0,Wii
Action,0.0,2009.0,Wii
Action,0.0,2005.0,XB
Action,0.10436001532424277,2012.0,PS3
Action,0.0,2006.0,XB
Role-Playing,0.0,1996.0,PS
Action,0.0,2010.0,PS3
Action,0.0,2001.0,PS
Simulation,0.0,2007.0,DS
Simulation,0.0,2007.0,DS
Action,0.0,2010.0,DS
Action,0.0,2003.0,GBA
Action,0.0,2003.0,GBA
Action,0.009950330853168083,2012.0,X360
Action,0.0,2004.0,GBA
Action,0.3646431135879093,2005.0,PS2
Simulation,0.3646431135879093,2010.0,DS
Action,0.0,2007.0,PS2
Simulation,0.0,2002.0,XB
Role-Playing,0.0,2010.0,PS3
Action,0.0,2003.0,PS2
Action,0.0,2008.0,PS2
Simulation,0.0,2005.0,GBA
Action,0.0,2005.0,PS2
Action,0.0,2003.0,PS2
Action,0.0,2014.0,PS4
Role-Playing,0.0,2004.0,PS2
Role-Playing,0.09531017980432487,2009.0,DS
Role-Playing,0.19062035960864973,2010.0,PS3
Action,0.0,2009.0,PS2
Action,0.0,2003.0,PS2
Action,0.0,2010.0,Wii
Simulation,0.0,2008.0,DS
Role-Playing,0.0,2003.0,PS2
Simulation,0.22314355131420976,2001.0,PS2
Simulation,0.08617769624105233,2012.0,PS3
Action,0.0,2007.0,PS3
Role-Playing,0.20701416938432615,2006.0,PSP
Role-Playing,0.2546422183735807,2006.0,PS2
Simulation,0.0,2006.0,PC
Action,0.0,2014.0,XOne
Action,0.0,2010.0,PS3
Simulation,0.0,2007.0,Wii
Action,0.0,2011.0,DS
Action,0.0,2009.0,PS2
Action,0.0,2014.0,PS4
Action,0.0,2007.0,PSP
Action,0.0,2006.0,DS
Role-Playing,0.3506568716131694,1997.0,SAT
Action,0.0,2009.0,DS
Action,0.0,2009.0,PSP
Role-Playing,0.1484200051182733,2008.0,DS
Role-Playing,0.1988508587451652,2001.0,GBA
Simulation,0.0,2003.0,XB
Action,0.0,1998.0,PS
Role-Playing,0.039220713153281295,2013.0,3DS
Simulation,0.0,1997.0,PS
Role-Playing,0.1484200051182733,2012.0,PSV
Action,0.0,2010.0,DS
Simulation,0.0,2006.0,DS
Action,0.0,2009.0,DS
Role-Playing,0.3506568716131694,1997.0,SAT
Action,0.0,2007.0,PS2
Action,0.0,2002.0,PS2
Action,0.0,2004.0,GBA
Role-Playing,0.3293037471426004,1999.0,PS
Action,0.0,2003.0,PS2
Action,0.019802627296179712,2015.0,PS4
Action,0.0,2014.0,XOne
Simulation,0.0,2004.0,XB
Simulation,0.0,2006.0,X360
Action,0.0,2005.0,GC
Simulation,0.0,2009.0,DS
Action,0.0,2005.0,X360
Action,0.1484200051182733,2001.0,PS
Action,0.048790164169432,2005.0,PS2
Action,0.0295588022415444,2010.0,PS3
Simulation,0.12221763272424921,2008.0,DS
Action,0.0,2006.0,XB
Action,0.0,2009.0,PSP
Action,0.0,2010.0,PSP
Action,0.10436001532424277,2016.0,3DS
Action,0.0,2010.0,PS3
Role-Playing,0.0,2004.0,XB
Action,0.0,2007.0,PS2
Action,0.0,2004.0,PS2
Simulation,0.0,2001.0,XB
Simulation,0.10436001532424277,2003.0,PS2
Action,0.0,2009.0,DS
Action,0.3435897043900769,2013.0,3DS
Action,0.0,1998.0,PC
Action,0.0,2007.0,PS2
Action,0.0,1999.0,PS
Action,0.3435897043900769,1995.0,SAT
Action,0.0,2012.0,X360
Simulation,0.0,2015.0,X360
Action,0.0,2006.0,PS2
Action,0.0,2007.0,PSP
Simulation,0.0,2009.0,Wii
Action,0.0,2012.0,PS3
Action,0.0,2015.0,PSV
Action,0.0,2009.0,PSP
Action,0.0,2008.0,X360
Simulation,0.0,2011.0,X360
Action,0.0,2009.0,DS
Role-Playing,0.22314355131420976,1999.0,N64
Action,0.0,1999.0,N64
Action,0.0,2002.0,PS2
Action,0.0,2014.0,PSV
Role-Playing,0.0,2007.0,PS2
Simulation,0.1484200051182733,1997.0,PS
Simulation,0.3220834991691133,1999.0,PS
Action,0.0,2012.0,PS3
Action,0.07696104113612832,2013.0,WiiU
Action,0.039220713153281295,2010.0,Wii
Simulation,0.17395330712343804,2001.0,PS2
Role-Playing,0.0,2006.0,Wii
Action,0.0,2010.0,PS2
Action,0.0,2010.0,X360
Simulation,0.0,2008.0,Wii
Role-Playing,0.0,2009.0,PS2
Action,0.0,2005.0,PS2
Action,0.0,2012.0,PC
Action,0.05826890812397577,2012.0,PS3
Action,0.0,2009.0,DS
Action,0.0,2002.0,PS2
Simulation,0.23111172096338664,2014.0,3DS
Action,0.0,2007.0,X360
Action,0.0,2010.0,Wii
Action,0.009950330853168083,2007.0,PS3
Role-Playing,0.33647223662121295,2013.0,WiiU
Role-Playing,0.33647223662121295,1997.0,GB
Action,0.0,2012.0,Wii
Action,0.019802627296179712,2014.0,PS3
Role-Playing,0.0,2005.0,PS2
Action,0.08617769624105233,2009.0,DS
Action,0.33647223662121295,2008.0,PS2
Action,0.0,2008.0,PS2
Action,0.0,2005.0,GBA
Action,0.0,2004.0,GC
Action,0.0,2007.0,Wii
Action,0.07696104113612832,2009.0,Wii
Action,0.0,2010.0,PS3
Action,0.0,2009.0,X360
Action,0.0,2010.0,PC
Action,0.0,2001.0,GBA
Action,0.0,2009.0,Wii
Action,0.0,2006.0,GC
Action,0.0,2009.0,DS
Simulation,0.0,2004.0,GC
Role-Playing,0.3293037471426004,2006.0,GBA
Action,0.0,2004.0,GBA
Action,0.0,2007.0,X360
Role-Playing,0.33647223662121295,1995.0,SNES
Action,0.0,2008.0,PS3
Simulation,0.2151113796169455,2012.0,PS3
Role-Playing,0.0,2010.0,PC
Action,0.0,2010.0,DS
Role-Playing,0.0,2007.0,DS
Action,0.009950330853168083,2006.0,X360
Role-Playing,0.33647223662121295,1995.0,SNES
Role-Playing,0.0,2010.0,X360
Action,0.0,2007.0,PS2
Action,0.0,2005.0,XB
Action,0.0,2012.0,3DS
Action,0.0,2015.0,PS3
Role-Playing,0.0295588022415444,2011.0,PS3
Action,0.0,2008.0,PS3
Role-Playing,0.3293037471426004,2011.0,PSP
Action,0.0,2003.0,GBA
Action,0.0,2011.0,PSP
Role-Playing,0.039220713153281295,2008.0,Wii
Role-Playing,0.3293037471426004,2002.0,GBA
Action,0.0,2009.0,PSP
Role-Playing,0.31481073984003355,2001.0,PS
Role-Playing,0.1397619423751587,2012.0,3DS
Action,0.0,1999.0,N64
Simulation,0.0,2009.0,PC
Action,0.0,2002.0,PS2
Action,0.0,2012.0,WiiU
Role-Playing,0.0,2006.0,PS3
Simulation,0.0,2008.0,Wii
Simulation,0.0,2013.0,X360
Role-Playing,0.3293037471426004,2001.0,GB
Simulation,0.0,2005.0,GBA
Simulation,0.3074846997479606,1999.0,PS
Action,0.18232155679395465,2011.0,3DS
Action,0.009950330853168083,2006.0,X360
Action,0.0,2009.0,DS
Action,0.0295588022415444,2015.0,PS4
Action,0.0,2003.0,PS2
Action,0.2468600779315258,2013.0,3DS
Role-Playing,0.18232155679395465,2008.0,DS
Role-Playing,0.22314355131420976,2003.0,PS2
Role-Playing,0.11332868530700317,2013.0,PSV
Simulation,0.0,2009.0,DS
Action,0.0,2007.0,PS2
Role-Playing,0.05826890812397577,2009.0,Wii
Action,0.0,2012.0,WiiU
Role-Playing,0.31481073984003355,2015.0,PSV
Simulation,0.27002713721306015,2007.0,DS
Action,0.0,2002.0,GBA
Action,0.0,2002.0,PS2
Role-Playing,0.3220834991691133,1995.0,SAT
Action,0.0,2009.0,Wii
Action,0.0,1998.0,PS
Role-Playing,0.019802627296179712,2015.0,PS4
Action,0.0,2004.0,GBA
Action,0.09531017980432487,2012.0,3DS
Action,0.3074846997479606,1996.0,PS
Role-Playing,0.22314355131420976,2002.0,PS2
Action,0.0,2008.0,PS2
Action,0.0,2010.0,PSP
Simulation,0.3220834991691133,1996.0,SAT
Action,0.0,1999.0,PS
Action,0.0,2002.0,XB
Role-Playing,0.18232155679395465,2012.0,3DS
Action,0.0,2012.0,WiiU
Action,0.0,2011.0,PC
Action,0.0,2008.0,PS2
Simulation,0.0,2010.0,Wii
Simulation,0.0,2008.0,DS
Action,0.22314355131420976,2013.0,PSV
Simulation,0.0,2005.0,XB
Role-Playing,0.05826890812397577,2011.0,3DS
Role-Playing,0.19062035960864973,2009.0,DS
Action,0.0,2004.0,GC
Simulation,0.0,2008.0,DS
Simulation,0.0,2009.0,DS
Action,0.0,2009.0,PS3
Action,0.0,2010.0,DS
Action,0.0,2005.0,GC
Role-Playing,0.039220713153281295,2007.0,X360
Simulation,0.0,2006.0,PS2
Action,0.0,2009.0,Wii
Role-Playing,0.31481073984003355,2011.0,PSP
Simulation,0.0,2008.0,DS
Action,0.0,2015.0,XOne
Action,0.009950330853168083,2010.0,PSP
Action,0.0,2006.0,PS2
Action,0.0,2007.0,PS2
Role-Playing,0.009950330853168083,2011.0,X360
Role-Playing,0.2776317365982795,2000.0,N64
Action,0.0,2000.0,N64
Role-Playing,0.0,2004.0,GC
Action,0.019802627296179712,2012.0,PSP
Action,0.0,2007.0,PSP
Action,0.0,2002.0,GC
Action,0.019802627296179712,2015.0,PS4
Role-Playing,0.0,2006.0,PSP
Simulation,0.019802627296179712,2005.0,DS
Role-Playing,0.16551443847757338,2006.0,PS2
Simulation,0.0,2008.0,Wii
Action,0.0,2011.0,PC
Action,0.0,2011.0,PS3
Action,0.0,2012.0,PSV
Simulation,0.0,2007.0,PS2
Action,0.0,2008.0,Wii
Action,0.009950330853168083,2010.0,X360
Action,0.048790164169432,2016.0,PS4
Action,0.0,2005.0,PS2
Role-Playing,0.1484200051182733,2006.0,PSP
Action,0.0,2013.0,X360
Simulation,0.13102826240640408,2001.0,PS2
Action,0.0,2005.0,PS2
Action,0.0,2010.0,X360
Simulation,0.0,1997.0,PS
Action,0.0,2002.0,GBA
Role-Playing,0.07696104113612832,2001.0,PS2
Action,0.29266961396282,1997.0,PS
Action,0.0,2012.0,WiiU
Action,0.0,2005.0,XB
Action,0.20701416938432615,1997.0,N64
Action,0.0,2000.0,N64
Simulation,0.0,2004.0,XB
Action,0.0,2014.0,PC
Simulation,0.3001045924503381,2002.0,GBA
Action,0.0,2010.0,PS3
Role-Playing,0.0,2003.0,PS2
Simulation,0.2851789422336624,2000.0,PS
Action,0.0,2007.0,Wii
Simulation,0.0,2010.0,Wii
Action,0.0,2002.0,XB
Role-Playing,0.3074846997479606,2011.0,PSP
Action,0.0,2009.0,PSP
Action,0.0,1998.0,PS
Simulation,0.0295588022415444,2006.0,Wii
Role-Playing,0.0,2016.0,XOne
Role-Playing,0.17395330712343804,2006.0,PS2
Action,0.0,2013.0,PS3
Action,0.3001045924503381,2013.0,3DS
Action,0.0,2009.0,PS3
Action,0.0,2003.0,PS2
Action,0.0,2002.0,GBA
Role-Playing,0.20701416938432615,2014.0,3DS
Action,0.262364264467491,1995.0,SNES
Action,0.0,2009.0,DS
Role-Playing,0.2468600779315258,2000.0,PS
Action,0.0,2003.0,GBA
Simulation,0.0,2008.0,DS
Action,0.0,2011.0,Wii
Action,0.0,2003.0,PS2
Action,0.0,2003.0,GBA
Action,0.0,2005.0,DS
Action,0.0,2000.0,PS
Role-Playing,0.2776317365982795,2001.0,PS
Simulation,0.0,2015.0,PS4
Role-Playing,0.1397619423751587,2000.0,PS2
Action,0.0,2007.0,X360
Role-Playing,0.0,1999.0,PS
Action,0.009950330853168083,2007.0,DS
Simulation,0.0,2009.0,DS
Action,0.0,2011.0,PSP
Action,0.11332868530700317,2006.0,PS2
Role-Playing,0.08617769624105233,2007.0,DS
Action,0.0,2007.0,PS3
Action,0.0,2014.0,XOne
Action,0.0,2007.0,DS
Action,0.019802627296179712,2006.0,X360
Action,0.0,2002.0,GBA
Simulation,0.17395330712343804,2003.0,PS2
Action,0.0,2010.0,DS
Action,0.0,2010.0,Wii
Action,0.0,2011.0,X360
Role-Playing,0.08617769624105233,2010.0,DS
Simulation,0.0,2001.0,PS2
Action,0.0,2016.0,X360
Action,0.0,2005.0,X360
Action,0.0,2011.0,Wii
Action,0.1397619423751587,2009.0,PS3
Simulation,0.0,2004.0,XB
Action,0.0,2011.0,Wii
Action,0.0,2007.0,Wii
Action,0.0295588022415444,2012.0,PS3
Action,0.0,2009.0,PS3
Action,0.0,2011.0,PS3
Role-Playing,0.1484200051182733,2008.0,PSP
Simulation,0.0,2008.0,DS
Action,0.0,1998.0,PS
Simulation,0.0,2008.0,DS
Simulation,0.0,2013.0,XOne
Simulation,0.0,2011.0,PC
Action,0.0,2003.0,GC
Simulation,0.0,2009.0,DS
Role-Playing,0.29266961396282,2016.0,PS4
Action,0.0,2007.0,X360
Action,0.22314355131420976,2008.0,PS2
Action,0.0,2011.0,DS
Action,0.0,1996.0,PS
Action,0.0,2009.0,DS
Action,0.2851789422336624,2011.0,PS3
Action,0.019802627296179712,2009.0,X360
Action,0.0,2009.0,DS
Role-Playing,0.07696104113612832,2011.0,Wii
Action,0.13102826240640408,2012.0,PS3
Role-Playing,0.16551443847757338,2007.0,DS
Role-Playing,0.0,2006.0,PSP
Action,0.0,1998.0,PS
Role-Playing,0.2851789422336624,2009.0,PSP
Action,0.0,2010.0,Wii
Role-Playing,0.0,2009.0,Wii
Simulation,0.0,2005.0,GC
Action,0.0,2003.0,XB
Action,0.0,2007.0,X360
Role-Playing,0.05826890812397577,2010.0,X360
Simulation,0.0,2008.0,Wii
Action,0.0,2002.0,PS2
Role-Playing,0.09531017980432487,2006.0,PSP
Simulation,0.27002713721306015,1999.0,PS
Action,0.0,2012.0,PC
Action,0.0,2005.0,GBA
Action,0.0,2014.0,WiiU
Action,0.0,2012.0,X360
Action,0.0,2009.0,Wii
Role-Playing,0.0,2016.0,PS4
Action,0.0,2009.0,PS2
Action,0.20701416938432615,2003.0,PS2
Action,0.0,1998.0,N64
Role-Playing,0.1397619423751587,2006.0,PS2
Action,0.0,2011.0,PS3
Action,0.07696104113612832,2006.0,Wii
Role-Playing,0.0,2003.0,PS2
Simulation,0.0,2009.0,DS
Action,0.0,2011.0,DS
Action,0.0,2008.0,X360
Action,0.0,2010.0,DS
Role-Playing,0.07696104113612832,2007.0,X360
Action,0.009950330853168083,2010.0,PS3
Role-Playing,0.048790164169432,2007.0,PS3
Action,0.2851789422336624,2007.0,PS2
Action,0.0,2006.0,GC
Action,0.09531017980432487,2011.0,PS3
Role-Playing,0.17395330712343804,2010.0,DS
Action,0.0,2012.0,PSV
Action,0.0,2013.0,WiiU
Simulation,0.0,2009.0,DS
Action,0.009950330853168083,2014.0,PSV
Action,0.0,2009.0,X360
Role-Playing,0.0,2008.0,PC
Action,0.0,2004.0,GBA
Action,0.0,2004.0,PS2
Action,0.0,2013.0,PC
Action,0.1484200051182733,2015.0,PS3
Action,0.0,2008.0,PS3
Action,0.0,2008.0,DS
Role-Playing,0.11332868530700317,2011.0,DS
Action,0.0,2016.0,XOne
Action,0.0,2009.0,PS3
Role-Playing,0.262364264467491,2002.0,PS
Action,0.0,2009.0,PC
Action,0.0,2007.0,X360
Action,0.19062035960864973,1996.0,PS
Action,0.019802627296179712,2014.0,PS4
Simulation,0.11332868530700317,1999.0,PS
Action,0.0,2008.0,PS2
Action,0.0,2016.0,PS4
Simulation,0.0,2007.0,X360
Simulation,0.0,2009.0,Wii
Action,0.0,2003.0,GC
Simulation,0.0,2000.0,PS2
Action,0.0,2001.0,GBA
Simulation,0.2776317365982795,2001.0,PS2
Action,0.0,2009.0,X360
Action,0.0,2007.0,PSP
Role-Playing,0.0,2008.0,Wii
Simulation,0.262364264467491,1997.0,PS
Simulation,0.0,2009.0,DS
Action,0.0,2001.0,PS
Action,0.0,2007.0,PSP
Action,0.07696104113612832,2008.0,Wii
Action,0.2776317365982795,2004.0,PS2
Action,0.0,2016.0,PS3
Role-Playing,0.0,2011.0,PC
Role-Playing,0.0,2011.0,PC
Role-Playing,0.27002713721306015,2011.0,PSP
Action,0.0,2010.0,DS
Action,0.27002713721306015,1999.0,GB
Action,0.0,2008.0,Wii
Action,0.0,2005.0,DS
Action,0.0,2005.0,XB
Action,0.0,2005.0,XB
Action,0.0,2006.0,DS
Action,0.0,2014.0,XOne
Action,0.0,2010.0,X360
Simulation,0.1484200051182733,2003.0,PS2
Action,0.0,2007.0,DS
Action,0.0,2001.0,PS
Action,0.0,2005.0,GBA
Role-Playing,0.15700374880966478,2010.0,PSP
Simulation,0.23111172096338664,2001.0,N64
Simulation,0.0,2015.0,PC
Action,0.0,2010.0,X360
Action,0.0,2015.0,XOne
Action,0.27002713721306015,2014.0,3DS
Action,0.0,2010.0,Wii
Simulation,0.0,2008.0,Wii
Action,0.0,2002.0,GBA
Role-Playing,0.27002713721306015,1997.0,SAT
Simulation,0.2546422183735807,1997.0,PS
Role-Playing,0.0,2012.0,PC
Action,0.0,2012.0,PS3
Action,0.0,2002.0,PS2
Role-Playing,0.13102826240640408,2013.0,PSV
Role-Playing,0.09531017980432487,2010.0,PSP
Action,0.0,2009.0,PS3
Action,0.009950330853168083,2010.0,PSP
Action,0.0,2002.0,PS2
Role-Playing,0.27002713721306015,1996.0,SNES
Role-Playing,0.0,2000.0,PS2
Simulation,0.0,2009.0,DS
Role-Playing,0.06765864847381481,2009.0,X360
Action,0.0,2005.0,GBA
Action,0.0,2006.0,DS
Action,0.05826890812397577,2014.0,PS3
Action,0.0,2000.0,PS
Simulation,0.009950330853168083,2007.0,Wii
Action,0.07696104113612832,2014.0,WiiU
Simulation,0.0,2006.0,PC
Action,0.0,2010.0,DS
Action,0.0,2003.0,PS2
Role-Playing,0.262364264467491,1995.0,SAT
Action,0.0,2007.0,DS
Role-Playing,0.17395330712343804,2013.0,PS3
Simulation,0.0,2004.0,PC
Action,0.06765864847381481,2011.0,3DS
Action,0.0,2015.0,PS4
Action,0.05826890812397577,2007.0,X360
Action,0.05826890812397577,2014.0,PS4
Action,0.15700374880966478,2014.0,PSV
Action,0.18232155679395465,2010.0,Wii
Role-Playing,0.262364264467491,2008.0,DS
Simulation,0.048790164169432,2015.0,PS4
Role-Playing,0.07696104113612832,2008.0,DS
Simulation,0.0,2009.0,DS
Action,0.0,2007.0,X360
Action,0.0,2015.0,PS4
Simulation,0.2468600779315258,1997.0,PS
Action,0.262364264467491,2011.0,3DS
Action,0.0,2003.0,GBA
Action,0.048790164169432,2006.0,X360
Role-Playing,0.10436001532424277,2011.0,PSP
Action,0.0,2000.0,PS
Role-Playing,0.09531017980432487,2000.0,PS2
Simulation,0.0,2007.0,DS
Role-Playing,0.13102826240640408,2012.0,3DS
Action,0.0,2007.0,X360
Simulation,0.0,2008.0,X360
Simulation,0.0,2003.0,PC
Role-Playing,0.262364264467491,1995.0,SNES
Role-Playing,0.262364264467491,2014.0,PSV
Role-Playing,0.13102826240640408,2016.0,PS4
Simulation,0.0,2006.0,PS2
Role-Playing,0.262364264467491,2016.0,PSV
Action,0.0,2007.0,DS
Simulation,0.0,2005.0,DS
Action,0.0,2004.0,GBA
Simulation,0.0,1997.0,PS
Role-Playing,0.019802627296179712,2007.0,X360
Simulation,0.262364264467491,1999.0,GB
Action,0.0,2004.0,GC
Action,0.0,2003.0,XB
Action,0.0,2010.0,Wii
Action,0.0,2014.0,X360
Role-Playing,0.0,2002.0,PS2
Action,0.0,2009.0,X360
Role-Playing,0.039220713153281295,2010.0,X360
Role-Playing,0.0,2005.0,PSP
Action,0.0,2007.0,PS3
Action,0.11332868530700317,2014.0,PSV
Role-Playing,0.2546422183735807,1995.0,SAT
Action,0.0,2013.0,WiiU
Action,0.019802627296179712,2014.0,PS3
Action,0.06765864847381481,2009.0,PS3
Action,0.0,2009.0,X360
Action,0.0,2007.0,Wii
Action,0.15700374880966478,2009.0,Wii
Action,0.0,2009.0,PS2
Role-Playing,0.13102826240640408,2009.0,DS
Role-Playing,0.0,2006.0,PS2
Action,0.009950330853168083,2011.0,Wii
Action,0.0295588022415444,2012.0,PS3
Simulation,0.0,2009.0,DS
Simulation,0.1397619423751587,2010.0,PSP
Simulation,0.2468600779315258,2003.0,GBA
Action,0.0,2011.0,PS3
Action,0.09531017980432487,2012.0,PSV
Action,0.0,2012.0,3DS
Action,0.13102826240640408,2007.0,PS3
Simulation,0.0,2005.0,PS2
Action,0.048790164169432,2009.0,Wii
Role-Playing,0.0,2004.0,GC
Action,0.0,2013.0,3DS
Role-Playing,0.0,2012.0,X360
Action,0.0,2014.0,3DS
Role-Playing,0.0,2003.0,XB
Action,0.17395330712343804,2015.0,PS3
Action,0.0,2005.0,XB
Action,0.0,2011.0,X360
Simulation,0.0,2008.0,Wii
Role-Playing,0.1397619423751587,2005.0,PS2
Simulation,0.0,2004.0,DS
Role-Playing,0.009950330853168083,2013.0,X360
Action,0.0,2007.0,Wii
Simulation,0.0,2008.0,Wii
Role-Playing,0.2546422183735807,2004.0,PS2
Action,0.0,2009.0,X360
Simulation,0.0,2011.0,DS
Role-Playing,0.2546422183735807,2006.0,PS2
Simulation,0.23901690047049992,1999.0,PS
Role-Playing,0.0,2016.0,PC
Action,0.07696104113612832,2011.0,PS3
Action,0.0,2012.0,PS3
Action,0.1988508587451652,2008.0,PSP
Action,0.0,2008.0,DS
Action,0.0,2010.0,DS
Role-Playing,0.15700374880966478,2003.0,GBA
Action,0.0,2007.0,PS3
Action,0.0,2009.0,Wii
Action,0.0,2005.0,GBA
Simulation,0.0,2007.0,DS
Action,0.0,2014.0,XOne
Action,0.0,2005.0,XB
Role-Playing,0.09531017980432487,2001.0,PS2
Role-Playing,0.0,2006.0,GBA
Action,0.0,2001.0,GBA
Role-Playing,0.2468600779315258,1999.0,WS
Action,0.0,2005.0,GBA
Action,0.08617769624105233,2008.0,PS3
Simulation,0.009950330853168083,2006.0,X360
Action,0.0,2009.0,DS
Simulation,0.0,2004.0,GBA
Role-Playing,0.2468600779315258,2006.0,GBA
Action,0.0,2004.0,PS2
Action,0.0,2010.0,DS
Action,0.0,2002.0,PS
Action,0.0,2003.0,PS2
Role-Playing,0.2468600779315258,2011.0,PSP
Action,0.0,2007.0,PS2
Action,0.0,2008.0,PS2
Simulation,0.0,2007.0,DS
Action,0.0,2002.0,GBA
Role-Playing,0.0,2006.0,PS2
Action,0.039220713153281295,2011.0,PS3
Action,0.0,2004.0,GC
Action,0.0,2001.0,XB
Action,0.2468600779315258,2016.0,PS4
Role-Playing,0.0,2007.0,PS2
Action,0.11332868530700317,2014.0,PSV
Action,0.0,2007.0,PSP
Action,0.2468600779315258,2008.0,PS2
Action,0.0,2010.0,Wii
Action,0.0,2009.0,PS2
Role-Playing,0.0,2012.0,WiiU
Role-Playing,0.23111172096338664,1998.0,PS
Action,0.0,2012.0,PC
Action,0.0,2008.0,PS2
Action,0.0,2005.0,XB
Action,0.0,2010.0,Wii
Action,0.0,2011.0,X360
Simulation,0.1397619423751587,1997.0,PS
Action,0.0,2015.0,PS4
Action,0.18232155679395465,2008.0,PSP
Action,0.23111172096338664,1998.0,PS
Action,0.10436001532424277,1997.0,PS
Role-Playing,0.23901690047049992,2004.0,PS2
Action,0.0,2001.0,PS
Action,0.0,2010.0,X360
Simulation,0.0,2009.0,DS
Role-Playing,0.1397619423751587,2008.0,DS
Role-Playing,0.019802627296179712,2015.0,PS4
Action,0.10436001532424277,2006.0,DS
Simulation,0.0,2010.0,PSP
Action,0.0,2014.0,PC
Simulation,0.0,1996.0,PS
Role-Playing,0.0,2003.0,GC
Action,0.0,2004.0,PS2
Action,0.0,2009.0,PS2
Action,0.0,2011.0,PS3
Role-Playing,0.23901690047049992,1996.0,GB
Role-Playing,0.05826890812397577,2015.0,PS4
Action,0.23901690047049992,2014.0,PS3
Role-Playing,0.23111172096338664,2002.0,GBA
Role-Playing,0.23901690047049992,2000.0,GB
Role-Playing,0.0,2004.0,PS2
Simulation,0.0,2007.0,Wii
Action,0.0,2008.0,PS3
Action,0.0,1999.0,N64
Action,0.0,2005.0,PS2
Action,0.23901690047049992,2012.0,3DS
Role-Playing,0.22314355131420976,2005.0,PSP
Action,0.0,2007.0,PS2
Action,0.0,2005.0,XB
Action,0.0,2010.0,DS
Role-Playing,0.1484200051182733,2008.0,DS
Action,0.0,2014.0,XOne
Action,0.0,2008.0,PS3
Action,0.019802627296179712,2013.0,X360
Role-Playing,0.11332868530700317,2009.0,DS
Role-Playing,0.23111172096338664,2001.0,GBA
Simulation,0.0,2010.0,DS
Role-Playing,0.0,2009.0,X360
Action,0.0,2007.0,X360
Action,0.0,2008.0,X360
Role-Playing,0.0,1999.0,PS
Action,0.0,2010.0,PS2
Simulation,0.0,2006.0,GC
Action,0.0,2013.0,3DS
Simulation,0.0,2003.0,PS2
Action,0.0,2010.0,X360
Action,0.0,2014.0,3DS
Role-Playing,0.0,1998.0,PS
Action,0.039220713153281295,2012.0,PSV
Action,0.0,2006.0,X360
Action,0.10436001532424277,2011.0,PSV
Action,0.0,2003.0,GBA
Action,0.0,2015.0,XOne
Action,0.1484200051182733,2011.0,PS3
Simulation,0.0,2009.0,Wii
Simulation,0.0,2007.0,DS
Action,0.0,2006.0,PS2
Role-Playing,0.13102826240640408,2012.0,PS3
Action,0.0,2012.0,X360
Role-Playing,0.0,2002.0,GBA
Action,0.23111172096338664,2013.0,PS3
Action,0.0,2010.0,Wii
Simulation,0.23111172096338664,2010.0,PS3
Simulation,0.0,2009.0,Wii
Action,0.0,2001.0,PS2
Role-Playing,0.0,2010.0,PS3
Role-Playing,0.10436001532424277,1996.0,PS
Action,0.23111172096338664,2013.0,3DS
Role-Playing,0.13102826240640408,2009.0,DS
Simulation,0.0,2007.0,PS2
Action,0.0,2015.0,Wii
Simulation,0.23111172096338664,2009.0,DS
Role-Playing,0.23111172096338664,2007.0,DS
Action,0.0,2002.0,GBA
Action,0.0,2010.0,PS3
Simulation,0.0,2009.0,Wii
Role-Playing,0.048790164169432,2007.0,PS2
Simulation,0.0,2010.0,Wii
Action,0.0,2002.0,GBA
Action,0.23111172096338664,2006.0,PS2
Role-Playing,0.22314355131420976,2011.0,Wii
Role-Playing,0.23111172096338664,2006.0,GBA
Simulation,0.0,2000.0,PS
Role-Playing,0.048790164169432,2009.0,Wii
